record_id,segment,value,tail_pattern
R-59063,standard,63,tail
R-59064,standard,64,tail
R-59065,priority,65,tail
R-59066,standard,66,tail
R-59067,standard,67,tail
R-59068,standard,68,tail
R-59069,standard,69,tail
R-59070,priority,70,tail
R-59071,standard,71,tail
R-59072,standard,72,tail
R-59073,standard,73,tail
R-59074,standard,74,tail
R-59075,priority,75,tail
R-59076,standard,76,tail
R-59077,standard,77,tail
R-59078,standard,78,tail
R-59079,standard,79,tail
R-59080,priority,80,tail
R-59081,standard,81,tail
R-59082,standard,82,tail
R-59083,standard,83,tail
R-59084,standard,84,tail
R-59085,priority,85,tail
R-59086,standard,86,tail
R-59087,standard,87,tail
R-59088,standard,88,tail
R-59089,standard,89,tail
R-59090,priority,90,tail
R-59091,standard,91,tail
R-59092,standard,92,tail
R-59093,standard,93,tail
R-59094,standard,94,tail
R-59095,priority,95,tail
R-59096,standard,96,tail
R-59097,standard,97,tail
R-59098,standard,98,tail
R-59099,standard,99,tail
R-59100,priority,100,tail
R-59101,standard,101,tail
R-59102,standard,102,tail
R-59103,standard,103,tail
R-59104,standard,104,tail
R-59105,priority,105,tail
R-59106,standard,106,tail
R-59107,standard,107,tail
R-59108,standard,108,tail
R-59109,standard,109,tail
R-59110,priority,110,tail
R-59111,standard,111,tail
R-59112,standard,112,tail
R-59113,standard,113,tail
R-59114,standard,114,tail
R-59115,priority,115,tail
R-59116,standard,116,tail
R-59117,standard,117,tail
R-59118,standard,118,tail
R-59119,standard,119,tail
R-59120,priority,120,tail
R-59121,standard,121,tail
R-59122,standard,122,tail
R-59123,standard,123,tail
R-59124,standard,124,tail
R-59125,priority,125,tail
R-59126,standard,126,tail
R-59127,standard,127,tail
R-59128,standard,128,tail
R-59129,standard,129,tail
R-59130,priority,130,tail
R-59131,standard,131,tail
R-59132,standard,132,tail
R-59133,standard,133,tail
R-59134,standard,134,tail
R-59135,priority,135,tail
R-59136,standard,136,tail
R-59137,standard,137,tail
R-59138,standard,138,tail
R-59139,standard,139,tail
R-59140,priority,140,tail
R-59141,standard,141,tail
R-59142,standard,142,tail
R-59143,standard,143,tail
R-59144,standard,144,tail
R-59145,priority,145,tail
R-59146,standard,146,tail
R-59147,standard,147,tail
R-59148,standard,148,tail
R-59149,standard,149,tail
R-59150,priority,150,tail
R-59151,standard,151,tail
R-59152,standard,152,tail
R-59153,standard,153,tail
R-59154,standard,154,tail
R-59155,priority,155,tail
R-59156,standard,156,tail
R-59157,standard,157,tail
R-59158,standard,158,tail
R-59159,standard,159,tail
R-59160,priority,160,tail
R-59161,standard,161,tail
R-59162,standard,162,tail
R-59163,standard,163,tail
R-59164,standard,164,tail
R-59165,priority,165,tail
R-59166,standard,166,tail
R-59167,standard,167,tail
R-59168,standard,168,tail
R-59169,standard,169,tail
R-59170,priority,170,tail
R-59171,standard,171,tail
R-59172,standard,172,tail
R-59173,standard,173,tail
R-59174,standard,174,tail
R-59175,priority,175,tail
R-59176,standard,176,tail
R-59177,standard,177,tail
R-59178,standard,178,tail
R-59179,standard,179,tail
R-59180,priority,180,tail
R-59181,standard,181,tail
R-59182,standard,182,tail
R-59183,standard,183,tail
R-59184,standard,184,tail
R-59185,priority,185,tail
R-59186,standard,186,tail
R-59187,standard,187,tail
R-59188,standard,188,tail
R-59189,standard,189,tail
R-59190,priority,190,tail
R-59191,standard,191,tail
R-59192,standard,192,tail
R-59193,standard,193,tail
R-59194,standard,194,tail
R-59195,priority,195,tail
R-59196,standard,196,tail
R-59197,standard,197,tail
R-59198,standard,198,tail
R-59199,standard,199,tail
R-59200,priority,200,tail
R-59201,standard,201,tail
R-59202,standard,202,tail
R-59203,standard,203,tail
R-59204,standard,204,tail
R-59205,priority,205,tail
R-59206,standard,206,tail
R-59207,standard,207,tail
R-59208,standard,208,tail
R-59209,standard,209,tail
R-59210,priority,210,tail
R-59211,standard,211,tail
R-59212,standard,212,tail
R-59213,standard,213,tail
R-59214,standard,214,tail
R-59215,priority,215,tail
R-59216,standard,216,tail
R-59217,standard,217,tail
R-59218,standard,218,tail
R-59219,standard,219,tail
R-59220,priority,220,tail
R-59221,standard,221,tail
R-59222,standard,222,tail
R-59223,standard,223,tail
R-59224,standard,224,tail
R-59225,priority,225,tail
R-59226,standard,226,tail
R-59227,standard,227,tail
R-59228,standard,228,tail
R-59229,standard,229,tail
R-59230,priority,230,tail
R-59231,standard,231,tail
R-59232,standard,232,tail
R-59233,standard,233,tail
R-59234,standard,234,tail
R-59235,priority,235,tail
R-59236,standard,236,tail
R-59237,standard,237,tail
R-59238,standard,238,tail
R-59239,standard,239,tail
R-59240,priority,240,tail
R-59241,standard,241,tail
R-59242,standard,242,tail
R-59243,standard,243,tail
R-59244,standard,244,tail
R-59245,priority,245,tail
R-59246,standard,246,tail
R-59247,standard,247,tail
R-59248,standard,248,tail
R-59249,standard,249,tail
R-59250,priority,250,tail
R-59251,standard,251,tail
R-59252,standard,252,tail
R-59253,standard,253,tail
R-59254,standard,254,tail
R-59255,priority,255,tail
R-59256,standard,256,tail
R-59257,standard,257,tail
R-59258,standard,258,tail
R-59259,standard,259,tail
R-59260,priority,260,tail
R-59261,standard,261,tail
R-59262,standard,262,tail
R-59263,standard,263,tail
R-59264,standard,264,tail
R-59265,priority,265,tail
R-59266,standard,266,tail
R-59267,standard,267,tail
R-59268,standard,268,tail
R-59269,standard,269,tail
R-59270,priority,270,tail
R-59271,standard,271,tail
R-59272,standard,272,tail
R-59273,standard,273,tail
R-59274,standard,274,tail
R-59275,priority,275,tail
R-59276,standard,276,tail
R-59277,standard,277,tail
R-59278,standard,278,tail
R-59279,standard,279,tail
R-59280,priority,280,tail
R-59281,standard,281,tail
R-59282,standard,282,tail
R-59283,standard,283,tail
R-59284,standard,284,tail
R-59285,priority,285,tail
R-59286,standard,286,tail
R-59287,standard,287,tail
R-59288,standard,288,tail
R-59289,standard,289,tail
R-59290,priority,290,tail
R-59291,standard,291,tail
R-59292,standard,292,tail
R-59293,standard,293,tail
R-59294,standard,294,tail
R-59295,priority,295,tail
R-59296,standard,296,tail
R-59297,standard,297,tail
R-59298,standard,298,tail
R-59299,standard,299,tail
R-59300,priority,300,tail
R-59301,standard,301,tail
R-59302,standard,302,tail
R-59303,standard,303,tail
R-59304,standard,304,tail
R-59305,priority,305,tail
R-59306,standard,306,tail
R-59307,standard,307,tail
R-59308,standard,308,tail
R-59309,standard,309,tail
R-59310,priority,310,tail
R-59311,standard,311,tail
R-59312,standard,312,tail
R-59313,standard,313,tail
R-59314,standard,314,tail
R-59315,priority,315,tail
R-59316,standard,316,tail
R-59317,standard,317,tail
R-59318,standard,318,tail
R-59319,standard,319,tail
R-59320,priority,320,tail
R-59321,standard,321,tail
R-59322,standard,322,tail
R-59323,standard,323,tail
R-59324,standard,324,tail
R-59325,priority,325,tail
R-59326,standard,326,tail
R-59327,standard,327,tail
R-59328,standard,328,tail
R-59329,standard,329,tail
R-59330,priority,330,tail
R-59331,standard,331,tail
R-59332,standard,332,tail
R-59333,standard,333,tail
R-59334,standard,334,tail
R-59335,priority,335,tail
R-59336,standard,336,tail
R-59337,standard,337,tail
R-59338,standard,338,tail
R-59339,standard,339,tail
R-59340,priority,340,tail
R-59341,standard,341,tail
R-59342,standard,342,tail
R-59343,standard,343,tail
R-59344,standard,344,tail
R-59345,priority,345,tail
R-59346,standard,346,tail
R-59347,standard,347,tail
R-59348,standard,348,tail
R-59349,standard,349,tail
R-59350,priority,350,tail
R-59351,standard,351,tail
R-59352,standard,352,tail
R-59353,standard,353,tail
R-59354,standard,354,tail
R-59355,priority,355,tail
R-59356,standard,356,tail
R-59357,standard,357,tail
R-59358,standard,358,tail
R-59359,standard,359,tail
R-59360,priority,360,tail
R-59361,standard,361,tail
R-59362,standard,362,tail
R-59363,standard,363,tail
R-59364,standard,364,tail
R-59365,priority,365,tail
R-59366,standard,366,tail
R-59367,standard,367,tail
R-59368,standard,368,tail
R-59369,standard,369,tail
R-59370,priority,370,tail
R-59371,standard,371,tail
R-59372,standard,372,tail
R-59373,standard,373,tail
R-59374,standard,374,tail
R-59375,priority,375,tail
R-59376,standard,376,tail
R-59377,standard,377,tail
R-59378,standard,378,tail
R-59379,standard,379,tail
R-59380,priority,380,tail
R-59381,standard,381,tail
R-59382,standard,382,tail
R-59383,standard,383,tail
R-59384,standard,384,tail
R-59385,priority,385,tail
R-59386,standard,386,tail
R-59387,standard,387,tail
R-59388,standard,388,tail
R-59389,standard,389,tail
R-59390,priority,390,tail
R-59391,standard,391,tail
R-59392,standard,392,tail
R-59393,standard,393,tail
R-59394,standard,394,tail
R-59395,priority,395,tail
R-59396,standard,396,tail
R-59397,standard,397,tail
R-59398,standard,398,tail
R-59399,standard,399,tail
R-59400,priority,400,tail
R-59401,standard,401,tail
R-59402,standard,402,tail
R-59403,standard,403,tail
R-59404,standard,404,tail
R-59405,priority,405,tail
R-59406,standard,406,tail
R-59407,standard,407,tail
R-59408,standard,408,tail
R-59409,standard,409,tail
R-59410,priority,410,tail
R-59411,standard,411,tail
R-59412,standard,412,tail
R-59413,standard,413,tail
R-59414,standard,414,tail
R-59415,priority,415,tail
R-59416,standard,416,tail
R-59417,standard,417,tail
R-59418,standard,418,tail
R-59419,standard,419,tail
R-59420,priority,420,tail
R-59421,standard,421,tail
R-59422,standard,422,tail
R-59423,standard,423,tail
R-59424,standard,424,tail
R-59425,priority,425,tail
R-59426,standard,426,tail
R-59427,standard,427,tail
R-59428,standard,428,tail
R-59429,standard,429,tail
R-59430,priority,430,tail
R-59431,standard,431,tail
R-59432,standard,432,tail
R-59433,standard,433,tail
R-59434,standard,434,tail
R-59435,priority,435,tail
R-59436,standard,436,tail
R-59437,standard,437,tail
R-59438,standard,438,tail
R-59439,standard,439,tail
R-59440,priority,440,tail
R-59441,standard,441,tail
R-59442,standard,442,tail
R-59443,standard,443,tail
R-59444,standard,444,tail
R-59445,priority,445,tail
R-59446,standard,446,tail
R-59447,standard,447,tail
R-59448,standard,448,tail
R-59449,standard,449,tail
R-59450,priority,450,tail
R-59451,standard,451,tail
R-59452,standard,452,tail
R-59453,standard,453,tail
R-59454,standard,454,tail
R-59455,priority,455,tail
R-59456,standard,456,tail
R-59457,standard,457,tail
R-59458,standard,458,tail
R-59459,standard,459,tail
R-59460,priority,460,tail
R-59461,standard,461,tail
R-59462,standard,462,tail
R-59463,standard,463,tail
R-59464,standard,464,tail
R-59465,priority,465,tail
R-59466,standard,466,tail
R-59467,standard,467,tail
R-59468,standard,468,tail
R-59469,standard,469,tail
R-59470,priority,470,tail
R-59471,standard,471,tail
R-59472,standard,472,tail
R-59473,standard,473,tail
R-59474,standard,474,tail
R-59475,priority,475,tail
R-59476,standard,476,tail
R-59477,standard,477,tail
R-59478,standard,478,tail
R-59479,standard,479,tail
R-59480,priority,480,tail
R-59481,standard,481,tail
R-59482,standard,482,tail
R-59483,standard,483,tail
R-59484,standard,484,tail
R-59485,priority,485,tail
R-59486,standard,486,tail
R-59487,standard,487,tail
R-59488,standard,488,tail
R-59489,standard,489,tail
R-59490,priority,490,tail
R-59491,standard,491,tail
R-59492,standard,492,tail
R-59493,standard,493,tail
R-59494,standard,494,tail
R-59495,priority,495,tail
R-59496,standard,496,tail
R-59497,standard,497,tail
R-59498,standard,498,tail
R-59499,standard,499,tail
R-59500,priority,500,tail
R-59501,standard,501,tail
R-59502,standard,502,tail
R-59503,standard,503,tail
R-59504,standard,504,tail
R-59505,priority,505,tail
R-59506,standard,506,tail
R-59507,standard,507,tail
R-59508,standard,508,tail
R-59509,standard,509,tail
R-59510,priority,510,tail
R-59511,standard,511,tail
R-59512,standard,512,tail
R-59513,standard,513,tail
R-59514,standard,514,tail
R-59515,priority,515,tail
R-59516,standard,516,tail
R-59517,standard,517,tail
R-59518,standard,518,tail
R-59519,standard,519,tail
R-59520,priority,520,tail
R-59521,standard,521,tail
R-59522,standard,522,tail
R-59523,standard,523,tail
R-59524,standard,524,tail
R-59525,priority,525,tail
R-59526,standard,526,tail
R-59527,standard,527,tail
R-59528,standard,528,tail
R-59529,standard,529,tail
R-59530,priority,530,tail
R-59531,standard,531,tail
R-59532,standard,532,tail
R-59533,standard,533,tail
R-59534,standard,534,tail
R-59535,priority,535,tail
R-59536,standard,536,tail
R-59537,standard,537,tail
R-59538,standard,538,tail
R-59539,standard,539,tail
R-59540,priority,540,tail
R-59541,standard,541,tail
R-59542,standard,542,tail
R-59543,standard,543,tail
R-59544,standard,544,tail
R-59545,priority,545,tail
R-59546,standard,546,tail
R-59547,standard,547,tail
R-59548,standard,548,tail
R-59549,standard,549,tail
R-59550,priority,550,tail
R-59551,standard,551,tail
R-59552,standard,552,tail
R-59553,standard,553,tail
R-59554,standard,554,tail
R-59555,priority,555,tail
R-59556,standard,556,tail
R-59557,standard,557,tail
R-59558,standard,558,tail
R-59559,standard,559,tail
R-59560,priority,560,tail
R-59561,standard,561,tail
R-59562,standard,562,tail
R-59563,standard,563,tail
R-59564,standard,564,tail
R-59565,priority,565,tail
R-59566,standard,566,tail
R-59567,standard,567,tail
R-59568,standard,568,tail
R-59569,standard,569,tail
R-59570,priority,570,tail
R-59571,standard,571,tail
R-59572,standard,572,tail
R-59573,standard,573,tail
R-59574,standard,574,tail
R-59575,priority,575,tail
R-59576,standard,576,tail
R-59577,standard,577,tail
R-59578,standard,578,tail
R-59579,standard,579,tail
R-59580,priority,580,tail
R-59581,standard,581,tail
R-59582,standard,582,tail
R-59583,standard,583,tail
R-59584,standard,584,tail
R-59585,priority,585,tail
R-59586,standard,586,tail
R-59587,standard,587,tail
R-59588,standard,588,tail
R-59589,standard,589,tail
R-59590,priority,590,tail
R-59591,standard,591,tail
R-59592,standard,592,tail
R-59593,standard,593,tail
R-59594,standard,594,tail
R-59595,priority,595,tail
R-59596,standard,596,tail
R-59597,standard,597,tail
R-59598,standard,598,tail
R-59599,standard,599,tail
R-59600,priority,600,tail
R-59601,standard,601,tail
R-59602,standard,602,tail
R-59603,standard,603,tail
R-59604,standard,604,tail
R-59605,priority,605,tail
R-59606,standard,606,tail
R-59607,standard,607,tail
R-59608,standard,608,tail
R-59609,standard,609,tail
R-59610,priority,610,tail
R-59611,standard,611,tail
R-59612,standard,612,tail
R-59613,standard,613,tail
R-59614,standard,614,tail
R-59615,priority,615,tail
R-59616,standard,616,tail
R-59617,standard,617,tail
R-59618,standard,618,tail
R-59619,standard,619,tail
R-59620,priority,620,tail
R-59621,standard,621,tail
R-59622,standard,622,tail
R-59623,standard,623,tail
R-59624,standard,624,tail
R-59625,priority,625,tail
R-59626,standard,626,tail
R-59627,standard,627,tail
R-59628,standard,628,tail
R-59629,standard,629,tail
R-59630,priority,630,tail
R-59631,standard,631,tail
R-59632,standard,632,tail
R-59633,standard,633,tail
R-59634,standard,634,tail
R-59635,priority,635,tail
R-59636,standard,636,tail
R-59637,standard,637,tail
R-59638,standard,638,tail
R-59639,standard,639,tail
R-59640,priority,640,tail
R-59641,standard,641,tail
R-59642,standard,642,tail
